Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
swim-hut,Swim hut,"<p>Swim hut<br>Size: ca 4 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-SWIMHUT-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_9003.jpg?v=1751224547,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
swim-hut,,,,,,,,,black,,,Silver,,,,,EARRING-SWIMHUT-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/Skarmavbild2025-06-29kl.21.05.37.png?v=1751224551,2,"",,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,gray,,,Gold,,,,,EARRING-SWIMHUT-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_8997_7015e97e-21ec-4115-b69d-02fbf18dcb7b.jpg?v=1751224597,3,"",,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,gray,,,Silver,,,,,EARRING-SWIMHUT-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,yellow,,,Gold,,,,,EARRING-SWIMHUT-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,yellow,,,Silver,,,,,EARRING-SWIMHUT-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,white,,,Gold,,,,,EARRING-SWIMHUT-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,white,,,Silver,,,,,EARRING-SWIMHUT-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,red,,,Gold,,,,,EARRING-SWIMHUT-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,red,,,Silver,,,,,EARRING-SWIMHUT-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,purple,,,Gold,,,,,EARRING-SWIMHUT-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,purple,,,Silver,,,,,EARRING-SWIMHUT-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,pink,,,Gold,,,,,EARRING-SWIMHUT-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_9003.jpg?v=1751224547,g,,70.00,
swim-hut,,,,,,,,,pink,,,Silver,,,,,EARRING-SWIMHUT-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_8997_7015e97e-21ec-4115-b69d-02fbf18dcb7b.jpg?v=1751224597,g,,70.00,
swim-hut,,,,,,,,,green,,,Gold,,,,,EARRING-SWIMHUT-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,green,,,Silver,,,,,EARRING-SWIMHUT-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,blue,,,Gold,,,,,EARRING-SWIMHUT-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,blue,,,Silver,,,,,EARRING-SWIMHUT-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,orange-1,,,Gold,,,,,EARRING-SWIMHUT-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
swim-hut,,,,,,,,,orange-1,,,Silver,,,,,EARRING-SWIMHUT-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,Football player,"<p>Football player<br>Size: ca 4 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-FOOTBALL-PLAYER-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_9002.jpg?v=1751224316,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
football-player,,,,,,,,,black,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/Skarmavbild2025-06-29kl.21.06.20.png?v=1751224316,2,"",,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,gray,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,gray,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,yellow,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,yellow,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,white,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,white,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,red,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,red,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,purple,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,purple,,,Silver,,,,,EARRING-FOOTBALL--PLAYERPURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,pink,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,pink,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,green,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,green,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,blue,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,blue,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,orange-1,,,Gold,,,,,EARRING-FOOTBALL-PLAYER-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football-player,,,,,,,,,orange-1,,,Silver,,,,,EARRING-FOOTBALL-PLAYER-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,Football,"<p>Football<br>Size: 3 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-FOOTBALL-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_9001.jpg?v=1751224123,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
football,,,,,,,,,black,,,Silver,,,,,EARRING-FOOTBALL-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/Skarmavbild2025-06-29kl.21.06.00.png?v=1751224123,2,"",,,,,,,,,,,g,,70.00,
football,,,,,,,,,gray,,,Gold,,,,,EARRING-FOOTBALL-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,gray,,,Silver,,,,,EARRING-FOOTBALL-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,yellow,,,Gold,,,,,EARRING-FOOTBALL-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,yellow,,,Silver,,,,,EARRING-FOOTBALL-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,white,,,Gold,,,,,EARRING-FOOTBALL-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,white,,,Silver,,,,,EARRING-FOOTBALL-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,red,,,Gold,,,,,EARRING-FOOTBALL-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,red,,,Silver,,,,,EARRING-FOOTBALL-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,purple,,,Gold,,,,,EARRING-FOOTBALL-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,purple,,,Silver,,,,,EARRING-FOOTBALL-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,pink,,,Gold,,,,,EARRING-FOOTBALL-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,pink,,,Silver,,,,,EARRING-FOOTBALL-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,green,,,Gold,,,,,EARRING-FOOTBALL-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,green,,,Silver,,,,,EARRING-FOOTBALL-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,blue,,,Gold,,,,,EARRING-FOOTBALL-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,blue,,,Silver,,,,,EARRING-FOOTBALL-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,orange-1,,,Gold,,,,,EARRING-FOOTBALL-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
football,,,,,,,,,orange-1,,,Silver,,,,,EARRING-FOOTBALL-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,Gymnastics,"<p>Gymnastics<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-GYMNASTICS-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_8090.jpg?v=1750008727,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
gymnastics,,,,,,,,,black,,,Silver,,,,,EARRING-GYMNASTICS-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,gray,,,Gold,,,,,EARRING-GYMNASTICS-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,gray,,,Silver,,,,,EARRING-GYMNASTICS-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,yellow,,,Gold,,,,,EARRING-GYMNASTICS-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,yellow,,,Silver,,,,,EARRING-GYMNASTICS-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,white,,,Gold,,,,,EARRING-GYMNASTICS-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,white,,,Silver,,,,,EARRING-GYMNASTICS-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,red,,,Gold,,,,,EARRING-GYMNASTICS-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,red,,,Silver,,,,,EARRING-GYMNASTICS-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,purple,,,Gold,,,,,EARRING-GYMNASTICS-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,purple,,,Silver,,,,,EARRING-GYMNASTICS-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,pink,,,Gold,,,,,EARRING-GYMNASTICS-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,pink,,,Silver,,,,,EARRING-GYMNASTICS-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,green,,,Gold,,,,,EARRING-GYMNASTICS-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,green,,,Silver,,,,,EARRING-GYMNASTICS-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,blue,,,Gold,,,,,EARRING-GYMNASTICS-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,blue,,,Silver,,,,,EARRING-GYMNASTICS-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,orange-1,,,Gold,,,,,EARRING-GYMNASTICS-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
gymnastics,,,,,,,,,orange-1,,,Silver,,,,,EARRING-GYMNASTICS-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hjo-heart-i-love-hjo,Hjo heart (I love Hjo),"<p>For everyone that loves Hjo.</p>
<p>Size: ca 3 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Hook color,Gold,,,,,,,,EARRING-HJOHEART-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_8408.jpg?v=1749487052,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
hjo-heart-i-love-hjo,,,,,,,,,Silver,,,,,,,,EARRING-HJOHEART-BLACK-SILVER,5.0,,-4,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,Octopus,"<p>Octopus<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-OCTOPUS-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.33.jpg?v=1747331550,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
octopus,,,,,,,,,black,,,Silver,,,,,EARRING-OCTOPUS-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,gray,,,Gold,,,,,EARRING-OCTOPUS-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,gray,,,Silver,,,,,EARRING-OCTOPUS-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,yellow,,,Gold,,,,,EARRING-OCTOPUS-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,yellow,,,Silver,,,,,EARRING-OCTOPUS-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,white,,,Gold,,,,,EARRING-OCTOPUS-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,white,,,Silver,,,,,EARRING-OCTOPUS-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,red,,,Gold,,,,,EARRING-OCTOPUS-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,red,,,Silver,,,,,EARRING-OCTOPUS-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,purple,,,Gold,,,,,EARRING-OCTOPUS-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,purple,,,Silver,,,,,EARRING-OCTOPUS-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,pink,,,Gold,,,,,EARRING-OCTOPUS-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,pink,,,Silver,,,,,EARRING-OCTOPUS-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,green,,,Gold,,,,,EARRING-OCTOPUS-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,green,,,Silver,,,,,EARRING-OCTOPUS-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,blue,,,Gold,,,,,EARRING-OCTOPUS-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,blue,,,Silver,,,,,EARRING-OCTOPUS-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,orange-1,,,Gold,,,,,EARRING-OCTOPUS-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
octopus,,,,,,,,,orange-1,,,Silver,,,,,EARRING-OCTOPUS-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,Crayfish,"<p>Crayfish<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-CRAYFISH-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/2025-05-0712.05.30.jpg?v=1747331437,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
crayfish,,,,,,,,,black,,,Silver,,,,,EARRING-CRAYFISH-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,gray,,,Gold,,,,,EARRING-CRAYFISH-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,gray,,,Silver,,,,,EARRING-CRAYFISH-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,yellow,,,Gold,,,,,EARRING-CRAYFISH-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,yellow,,,Silver,,,,,EARRING-CRAYFISH-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,white,,,Gold,,,,,EARRING-CRAYFISH-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,white,,,Silver,,,,,EARRING-CRAYFISH-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,red,,,Gold,,,,,EARRING-CRAYFISH-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
crayfish,,,,,,,,,red,,,Silver,,,,,EARRING-CRAYFISH-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
